chrom,start,end,symbol,id,num_snps,ens_g,num_wins_2500bp,num_snps_2500bp
13,50571142,50592603,TRIM13,10206,52.0,ENSG00000204977,2,51
13,29598747,30080084,MTUS2,23281,1856.0,ENSG00000132938,34,1695
13,29274217,29293150,SLC46A3,283537,38.0,ENSG00000139508,1,41
13,29233140,29253093,POMP,51371,51.0,ENSG00000132963,2,60
13,28874482,29069265,FLT1,2321,527.0,ENSG00000102755,10,495
13,28712642,28869475,PAN3,255967,312.0,ENSG00000152520,6,268
13,28710979,28713311,PAN3-AS1,100288730,6.0,ENSG00000248587,1,15
13,28577410,28674729,FLT3,2322,413.0,ENSG00000122025,8,383
13,28536204,28543505,CDX2,1045,16.0,ENSG00000165556,1,30
13,28494167,28500451,PDX1,3651,19.0,ENSG00000139515,1,28
13,28366779,28368089,GSX1,219409,1.0,ENSG00000169840,1,8
13,28195915,28241559,POLR1D,51082,162.0,ENSG00000186184,4,158
13,28120049,28194720,LNX2,222484,277.0,ENSG00000139517,6,266
13,28009775,28024334,MTIF3,219402,77.0,ENSG00000122033,2,82
13,27998680,28009846,GTF3A,2971,42.0,ENSG00000122034,2,81
13,27844463,27847827,RASL11A,387496,6.0,ENSG00000122035,1,14
13,27829200,27829272,SNORD102,26771,0.0,ENSG00000207500,1,19
13,27825691,27830702,RPL21,6144,17.0,ENSG00000122026,1,38
13,27640286,27746033,USP12,219333,337.0,ENSG00000152484,7,307
13,27329338,27334922,GPR12,2835,15.0,ENSG00000132975,1,34
13,27131839,27263082,WASF3,10810,476.0,ENSG00000132970,9,444
13,26828755,26978569,CDK8,1024,427.0,ENSG00000132964,8,390
13,30050651,30061887,MTUS2-AS1,100874107,35.0,ENSG00000228175,1,41
13,26786904,26796508,RNF6,6049,13.0,ENSG00000127870,1,26
13,30083550,30169825,SLC7A1,6541,277.0,ENSG00000139514,6,273
13,30446749,30462542,LINC00297,100874059,72.0,ENSG00000224329,2,91
13,33383327,33485790,LINC00423,100874167,161.0,ENSG00000197421,4,162
13,33160563,33352158,PDS5B,23047,418.0,ENSG00000083642,8,367
13,33078642,33083532,N4BP2L2-IT2,116828,9.0,ENSG00000281026,1,14
13,33006929,33112936,N4BP2L2,10443,169.0,ENSG00000244754,4,156
13,32974859,33002315,N4BP2L1,90634,57.0,ENSG00000139597,2,60
13,32889616,32973809,BRCA2,675,189.0,ENSG00000139618,4,187
13,32877907,32886091,ZAR1L,646799,35.0,ENSG00000189167,2,63
13,32605436,32870776,FRY,10129,781.0,ENSG00000073910,15,721
13,32420919,32527609,EEF1DP3,196549,356.0,ENSG00000236969,7,312
13,32313678,32377009,RXFP2,122042,209.0,ENSG00000133105,4,198
13,31710762,31736117,HSPH1,10808,63.0,ENSG00000120694,2,66
13,31506833,31549153,TEX26,122046,148.0,ENSG00000175664,3,147
13,31480311,31499709,MEDAG,84935,59.0,ENSG00000102802,2,61
13,31456971,31506745,TEX26-AS1,100507064,156.0,ENSG00000224743,4,175
13,31377342,31384782,LINC00398,100874158,8.0,ENSG00000237879,1,22
13,31287614,31338565,ALOX5AP,241,225.0,ENSG00000132965,5,240
13,31191829,31233686,USPL1,10208,57.0,ENSG00000132952,2,53
13,31032878,31040081,HMGB1,3146,14.0,ENSG00000189403,1,16
13,30914406,30948036,LINC00426,100188949,115.0,ENSG00000238121,3,115
13,30776766,30881191,KATNAL1,84056,409.0,ENSG00000102781,8,372
13,30510667,30524625,LINC00544,440131,97.0,ENSG00000229894,3,109
13,30338544,30424820,UBL3,5412,247.0,ENSG00000122042,5,226
13,26618734,26625198,SHISA2,387914,21.0,ENSG00000180730,1,42
13,25946208,26595420,ATP8A2,51761,2214.0,ENSG00000132932,41,2038
13,25820340,25861704,MTMR6,9107,85.0,ENSG00000139505,2,77
13,21547175,21635722,LATS2,26524,295.0,ENSG00000150457,6,272
13,21351467,21476913,XPO4,64328,332.0,ENSG00000132953,7,305
13,21277481,21297237,IL17D,53342,48.0,ENSG00000172458,2,52
13,21141207,21265576,IFT88,8100,388.0,ENSG00000032742,7,346
13,21007916,21007985,MIR4499,100616304,0.0,ENSG00000263978,1,17
13,20977805,21100012,CRYL1,51084,455.0,ENSG00000165475,9,442
13,20796100,20806534,GJB6,10804,18.0,ENSG00000121742,1,41
13,20761603,20767114,GJB2,2706,14.0,ENSG00000165474,1,36
13,50589389,50595058,KCNRG,283518,14.0,ENSG00000198553,1,16
13,20532809,20665968,ZMYM2,7750,309.0,ENSG00000121741,6,265
13,20397623,20437776,ZMYM5,9205,140.0,ENSG00000132950,3,145
13,20277008,20357159,PSPC1,55269,179.0,ENSG00000121390,4,153
13,20207787,20247599,MPHOSPH8,54737,107.0,ENSG00000196199,2,100
13,19997018,20110903,TPTE2,93492,259.0,ENSG00000132958,5,245
13,19919188,19920889,LINC00421,100287114,7.0,ENSG00000236834,1,35
13,19836939,19919113,ANKRD26P3,100101938,423.0,ENSG00000237636,9,421
13,19747909,19755992,TUBA3C,7278,61.0,ENSG00000198033,3,104
13,19717121,19717217,RNU6-52P,100873761,0.0,None,1,35
13,19582398,19586774,LINC00442,348021,18.0,ENSG00000232685,1,33
13,19408542,19446109,ANKRD20A9P,284232,173.0,ENSG00000224394,4,175
13,19312239,19314239,LINC00417,100874164,14.0,None,1,48
13,21714652,21723224,SAP18,10284,20.0,ENSG00000150459,1,33
13,21727733,21750741,SKA3,221150,86.0,ENSG00000165480,2,86
13,21946709,22033508,ZDHHC20,253832,238.0,ENSG00000180776,5,225
13,22066827,22178355,MICU2,221154,336.0,ENSG00000165487,7,316
13,25742671,25745857,AMER2,219287,6.0,ENSG00000165566,1,15
13,25670275,25672704,PABPC3,5042,1.0,ENSG00000151846,1,10
13,25502892,25542607,TPTE2P1,646405,309.0,ENSG00000174680,7,306
13,25456411,25497027,CENPJ,55835,129.0,ENSG00000151849,3,135
13,25338300,25454058,RNF17,56163,392.0,ENSG00000132972,8,359
13,25254548,25285923,ATP12A,479,194.0,ENSG00000075673,4,198
13,25154345,25171812,TPTE2P6,374491,47.0,ENSG00000237674,2,54
13,24995068,25086948,PARP4,143,588.0,ENSG00000102699,12,559
13,24883715,24896669,C1QTNF9,338872,75.0,ENSG00000240654,2,83
13,24826886,24828577,SPATA13-AS1,100874231,9.0,ENSG00000227213,1,28
13,33590570,33640282,KL,9365,201.0,ENSG00000133116,4,194
13,24736554,24736643,MIR2276,100313842,0.0,ENSG00000252695,1,22
13,24481422,24523454,ANKRD20A19P,400110,265.0,ENSG00000218803,6,256
13,24304327,24463587,MIPEP,4285,483.0,ENSG00000027001,9,447
13,24153498,24243412,TNFRSF19,55504,355.0,ENSG00000127863,7,346
13,24043650,24061603,LINC00327,100506697,68.0,ENSG00000232977,2,91
13,23993109,24003008,SACS-AS1,100506680,49.0,ENSG00000229558,2,59
13,23902961,24007867,SACS,26278,349.0,ENSG00000151835,7,342
13,23755059,23899304,SGCG,6445,1082.0,ENSG00000102683,21,1008
13,23471168,23472320,BASP1P1,646201,9.0,ENSG00000226259,2,56
13,22446934,22452299,LINC00424,100874182,18.0,ENSG00000226722,1,40
13,22245214,22278640,FGF9,2254,68.0,ENSG00000102678,2,76
13,24734860,24881212,SPATA13,221178,510.0,ENSG00000182957,10,486
13,33677271,33859901,STARD13,90627,650.0,ENSG00000133121,13,603
13,20712394,20735183,GJA3,2700,93.0,ENSG00000121743,3,102
13,34392205,34411644,RFC3,5983,58.0,ENSG00000133119,2,70
13,46870579,46871979,LINC00563,100861554,5.0,ENSG00000261097,1,22
13,46786082,46841076,LRRC63,220416,206.0,ENSG00000173988,5,202
13,46700057,46756459,LCP1,3936,170.0,ENSG00000136167,4,182
13,46627321,46679211,CPB2,1361,175.0,ENSG00000080618,4,174
13,46626982,46675482,CPB2-AS1,100509894,166.0,ENSG00000235903,4,169
13,46536313,46626894,ZC3H13,23091,212.0,ENSG00000123200,4,192
13,46354415,46425846,SIAH3,283514,248.0,ENSG00000215475,5,241
13,46039029,46110833,COG3,83548,235.0,ENSG00000136152,5,215
13,45967453,45992516,SLC25A30,253512,54.0,ENSG00000174032,2,60
13,45961719,45965618,TPT1-AS1,100190939,7.0,ENSG00000214544,1,19
13,45911303,45915297,TPT1,7178,10.0,ENSG00000133112,1,25
13,45766987,45775175,KCTD4,386618,14.0,ENSG00000180332,1,17
13,45694630,45858239,GTF2F2,2963,328.0,ENSG00000188342,6,298
13,45513383,45563613,NUFIP1,26747,78.0,ENSG00000083635,2,70
13,45373639,45383766,LINC00330,144817,20.0,ENSG00000235097,1,30
13,45150031,45154568,TSC22D1-AS1,641467,8.0,ENSG00000278156,1,15
13,45006278,45150701,TSC22D1,8848,330.0,ENSG00000102804,6,289
13,44947977,44971850,SERP2,387923,34.0,ENSG00000151778,1,41
13,44720605,44732358,SMIM2-IT1,100874377,18.0,ENSG00000235285,1,19
13,44453419,44468068,LACC1,144811,59.0,ENSG00000179630,2,66
13,44410488,44453826,CCDC122,160857,203.0,ENSG00000151773,4,199
13,47127295,47319036,LRCH1,23143,580.0,ENSG00000136141,11,527
13,47345390,47371367,ESD,2098,46.0,ENSG00000139684,1,47
13,47405676,47471211,HTR2A,3356,258.0,ENSG00000102468,5,247
13,48516790,48575462,SUCLA2,8803,311.0,ENSG00000136143,6,290
13,33851690,33855471,STARD13-AS,100874241,7.0,ENSG00000204529,1,17
13,50570550,50570637,MIR3613,100500908,0.0,ENSG00000264864,1,9
13,50486841,50510625,SPRYD7,57213,52.0,ENSG00000123178,2,53
13,50464544,50467516,CTAGE10P,220429,11.0,ENSG00000243316,1,26
13,50273442,50367057,KPNA3,3839,330.0,ENSG00000102753,7,302
13,50234809,50265623,EBPL,84650,165.0,ENSG00000123179,4,178
13,50202434,50208008,ARL11,115761,17.0,ENSG00000152213,1,29
13,50106081,50159719,RCBTB1,55213,302.0,ENSG00000136144,7,301
13,50025688,50069139,SETDB2,83852,141.0,ENSG00000136169,3,138
13,49882785,49975735,CAB39L,81617,224.0,ENSG00000102547,5,220
13,43787665,44203613,ENOX1,55068,1074.0,ENSG00000120658,20,998
13,49822046,49867622,CDADC1,81602,84.0,ENSG00000102543,2,80
13,49550047,49783915,FNDC3A,22862,308.0,ENSG00000102531,6,286
13,49280952,49283498,CYSLTR2,57105,3.0,ENSG00000152207,1,14
13,49151109,49155037,LINC00462,100129597,6.0,ENSG00000233610,1,17
13,49063098,49107316,RCBTB2,1102,64.0,ENSG00000136161,2,60
13,48985181,48987653,LPAR6,10161,3.0,ENSG00000139679,1,6
13,48877882,49056026,RB1,5925,270.0,ENSG00000139687,5,242
13,48807273,48836232,ITM2B,9445,37.0,ENSG00000136156,1,39
13,48651272,48654129,MED4-AS1,100873965,13.0,ENSG00000229111,1,24
13,48649863,48669277,MED4,29079,76.0,ENSG00000136146,2,84
13,48611702,48621282,NUDT15,55270,26.0,ENSG00000136159,1,36
13,49794473,49796513,MLNR,2862,2.0,ENSG00000102539,1,8
13,43597361,43683306,DNAJC15,29103,239.0,ENSG00000120675,5,212
13,50069800,50103117,PHF11,51131,128.0,ENSG00000136147,3,146
13,43355685,43365685,FAM216B,144809,38.0,ENSG00000179813,1,44
13,39540061,39564996,STOML3,161003,92.0,ENSG00000133115,3,111
13,39261172,39461267,FREM2,341640,540.0,ENSG00000150893,11,509
13,39141860,39153653,LINC00366,100874147,43.0,ENSG00000224723,2,54
13,38923941,38937143,UFM1,51569,20.0,ENSG00000120686,1,36
13,38624953,38717369,LINC00571,100874188,272.0,ENSG00000223685,6,256
13,38210772,38443939,TRPC4,7223,846.0,ENSG00000133107,16,782
13,38136718,38172981,POSTN,10631,109.0,ENSG00000133110,3,114
13,38109076,38125673,LINC00547,400121,91.0,ENSG00000275226,3,104
13,37677396,37679801,CSNK1A1L,122011,8.0,ENSG00000180138,1,34
13,37583450,37633850,SUPT20H,55578,78.0,ENSG00000102710,2,72
13,37574677,37583751,EXOSC8,11340,15.0,ENSG00000120699,1,20
13,37523907,37573504,ALG5,29880,106.0,ENSG00000120697,2,97
13,37418967,37494409,SMAD9,4093,183.0,ENSG00000120693,4,162
13,37393338,37403740,RFXAP,5994,18.0,ENSG00000133111,1,24
13,37248048,37271975,SERTM1,400120,56.0,ENSG00000180440,2,62
13,36742344,36871992,CCDC169-SOHLH2,100526761,584.0,ENSG00000250709,11,528
13,36342788,36705514,DCLK1,9201,1238.0,ENSG00000133083,23,1129
13,36047925,36515382,MIR548F5,100302239,1839.0,ENSG00000221348,34,1653
13,35516423,36246874,NBEA,26960,2058.0,ENSG00000172915,38,1857
13,43460523,43566407,EPSTI1,94240,360.0,ENSG00000133106,7,327
13,35009590,35214822,LINC00457,100874179,511.0,ENSG00000225179,10,460
13,39584001,39612213,PROSER1,80209,77.0,ENSG00000120685,2,85
13,39612447,39624244,NHLRC3,387921,20.0,ENSG00000188811,1,24
13,37006408,37017019,CCNA1,8900,23.0,ENSG00000133101,1,29
13,42140960,42535221,VWA8,23078,1139.0,ENSG00000102763,21,1027
13,40229763,40326765,COG6,57511,322.0,ENSG00000133103,7,316
13,42622842,42803891,DGKH,160851,754.0,ENSG00000102780,15,710
13,42535304,42555701,VWA8-AS1,100507240,38.0,ENSG00000278338,1,39
13,42031541,42045013,RGCC,28984,42.0,ENSG00000102760,2,61
13,42016699,42017902,OR7E37P,100506759,2.0,ENSG00000239650,1,16
13,41885340,41951166,NAA16,79612,186.0,ENSG00000172766,4,171
13,43148290,43182149,TNFSF11,8600,96.0,ENSG00000120659,3,108
13,41790515,41837713,MTRF1,9617,151.0,ENSG00000120662,3,142
13,41765710,41768702,KBTBD7,84078,3.0,ENSG00000120696,1,7
13,41701708,41706936,KBTBD6,89890,3.0,ENSG00000165572,1,11
13,42846288,42897403,AKAP11,11215,122.0,ENSG00000023516,3,115
13,40238170,40238272,MIR4305,100422940,2.0,ENSG00000264171,1,28
13,41506054,41593508,ELF1,1997,197.0,ENSG00000120690,4,179
13,41486024,41495910,SUGT1P3,283507,33.0,ENSG00000239827,1,35
13,41371120,41382169,TPTE2P5,100616668,31.0,ENSG00000225978,2,57
13,41363546,41386596,SLC25A15,10166,72.0,ENSG00000102743,2,82
13,41303431,41345347,MRPS31,10240,47.0,ENSG00000102738,1,47
13,41301963,41302011,MIR320D1,100313896,0.0,ENSG00000248690,1,7
13,41129800,41240734,FOXO1,2308,255.0,ENSG00000150907,5,236
13,40768645,40794639,LINC00548,400123,87.0,ENSG00000215483,2,99
13,40755945,40763167,LINC00332,100874127,18.0,ENSG00000229988,1,27
13,41635696,41658139,WBP4,11193,22.0,ENSG00000120688,1,24
14,90744397,90798481,NRDE2,55051,139.0,ENSG00000119720,3,137
14,90722893,90738966,PSMC1,5700,77.0,ENSG00000100764,2,93
14,90528107,90652195,KCNK13,56659,520.0,ENSG00000152315,10,486
14,92434242,92506403,TRIP11,9321,180.0,ENSG00000100815,4,163
14,90263468,90421089,EFCAB11,90141,507.0,ENSG00000140025,10,480
14,90863326,90874619,CALM1,801,28.0,ENSG00000198668,1,34
14,89883697,89886137,FOXN3-AS1,400236,12.0,ENSG00000258920,1,27
14,90422245,90511108,TDP1,55775,264.0,ENSG00000042088,5,246
14,90042559,90043820,FOXN3-AS2,29018,3.0,ENSG00000259073,1,11
14,91698875,91710852,GPR68,8111,33.0,ENSG00000119714,1,41
14,91006931,91282761,TTC7B,145567,941.0,ENSG00000165914,18,896
14,91337166,91526993,RPS6KA5,9252,456.0,ENSG00000100784,9,409
14,91592769,91592896,SNORA11B,100124539,1.0,ENSG00000221102,1,18
14,91737666,91884188,CCDC88C,440193,479.0,ENSG00000015133,10,456
14,92047117,92198413,CATSPERB,79820,581.0,ENSG00000274338,12,572
14,92246266,92302849,TC2N,123036,101.0,ENSG00000276776,3,102
14,89622515,90085494,FOXN3,1112,1359.0,ENSG00000053254,25,1231
14,92335754,92414046,FBLN5,10516,233.0,ENSG00000140092,5,234
14,90921573,90925249,LINC00642,400238,9.0,ENSG00000233208,1,16
14,78183943,78227497,SNW1,22938,185.0,ENSG00000100603,4,180
14,85860222,85886418,LINC00911,100996280,84.0,ENSG00000223609,2,82
14,89081173,89259096,EML5,161436,370.0,ENSG00000165521,7,327
14,78227172,78236085,C14orf178,283579,39.0,ENSG00000197734,1,47
14,78266425,78400297,ADCK1,57143,653.0,ENSG00000063761,13,622
14,92524895,92572965,ATXN3,4287,271.0,ENSG00000066427,6,261
14,78870073,80334633,NRXN3,9369,3813.0,ENSG00000021645,70,3484
14,80663867,80677970,DIO2,1734,18.0,ENSG00000211448,1,22
14,80677761,80921810,DIO2-AS1,100628307,690.0,ENSG00000258766,13,639
14,80962820,81405884,CEP128,145508,1428.0,ENSG00000100629,26,1294
14,81421868,81612646,TSHR,7253,703.0,ENSG00000165409,14,656
14,89290917,89344335,TTC8,123016,92.0,ENSG00000165533,2,94
14,81641795,81687296,GTF2A1,2957,101.0,ENSG00000165417,2,93
14,81937890,82000205,SEL1L,6400,75.0,ENSG00000071537,2,76
14,85996487,86094270,FLRT2,23768,368.0,ENSG00000185070,7,341
14,88399357,88459615,GALC,2581,356.0,ENSG00000054983,7,340
14,88471467,88481155,GPR65,8477,34.0,ENSG00000140030,1,45
14,88646451,88789593,KCNK10,54207,549.0,ENSG00000100433,11,524
14,88851741,88904804,SPATA7,55812,69.0,ENSG00000042317,2,64
14,88932121,89021123,PTPN21,11099,221.0,ENSG00000070778,5,202
14,89029252,89079853,ZC3H14,79882,97.0,ENSG00000100722,2,92
14,81726993,81893748,STON2,85439,483.0,ENSG00000140022,10,457
14,92582467,92588153,NDUFB1,4707,41.0,ENSG00000183648,2,67
14,94640648,94746072,PPP4R4,57718,271.0,ENSG00000119698,5,247
14,92790151,92967825,SLC24A4,123041,803.0,ENSG00000140090,16,754
14,94908800,94919122,SERPINA11,256394,43.0,ENSG00000186910,2,63
14,94929057,94942670,SERPINA9,327657,68.0,ENSG00000170054,2,96
14,94953619,94984181,SERPINA12,145264,149.0,ENSG00000165953,3,149
14,95027782,95036243,SERPINA4,5267,33.0,ENSG00000100665,2,58
14,95047705,95059457,SERPINA5,5104,80.0,ENSG00000188488,3,120
14,95078633,95090390,SERPINA3,12,32.0,ENSG00000196136,1,42
14,95107061,95113331,SERPINA13P,388007,16.0,ENSG00000187483,1,42
14,95234559,95236499,GSC,145258,5.0,ENSG00000133937,1,20
14,94843083,94857029,SERPINA1,5265,65.0,ENSG00000277377,2,90
14,95552564,95608085,DICER1,23405,86.0,ENSG00000100697,2,79
14,95648275,95786245,CLMN,79789,531.0,ENSG00000165959,10,499
14,95883830,95942173,SYNE3,161176,312.0,ENSG00000176438,7,316
14,95999248,96001209,SNHG10,283596,5.0,ENSG00000247092,1,27
14,96001322,96011055,GLRX5,51218,40.0,ENSG00000182512,2,61
14,96129592,96146169,TCL6,27004,83.0,ENSG00000221932,2,93
14,78174413,78183941,SLIRP,81892,54.0,ENSG00000119705,2,64
14,96505660,96560226,C14orf132,56967,238.0,ENSG00000227051,5,236
14,96152753,96158980,TCL1B,9623,24.0,ENSG00000213231,1,37
14,95604255,95604323,MIR3173,100422981,0.0,ENSG00000264607,1,8
14,94770584,94789688,SERPINA6,866,85.0,ENSG00000277405,2,97
14,94749649,94759361,SERPINA10,51156,32.0,ENSG00000278767,1,44
14,94594117,94595957,IFI27L2,83982,4.0,ENSG00000119632,1,15
14,92980124,93155334,RIN3,79890,640.0,ENSG00000100599,13,604
14,93170151,93215047,LGMN,5641,97.0,ENSG00000100600,2,97
14,93260649,93306304,GOLGA5,9950,188.0,ENSG00000066455,4,181
14,93389444,93401638,CHGA,1113,48.0,ENSG00000100604,2,69
14,93406067,93582263,ITPK1,3705,537.0,ENSG00000100605,11,514
14,93533796,93538478,ITPK1-AS1,319085,2.0,ENSG00000258730,1,9
14,93648540,93651249,MOAP1,64112,8.0,ENSG00000278268,1,19
14,93651374,93653431,TMEM251,26175,3.0,ENSG00000275947,1,14
14,93673400,93695561,UBR7,55148,84.0,ENSG00000012963,2,84
14,93703895,93799385,BTBD7,55727,305.0,ENSG00000277222,6,277
14,93799564,94173689,UNC79,57578,896.0,ENSG00000276416,17,815
14,93813536,93814700,COX8C,341947,9.0,ENSG00000277018,1,32
14,94184643,94254766,PRIMA1,145270,202.0,ENSG00000175785,5,202
14,94371075,94392718,FAM181A-AS1,283592,71.0,ENSG00000258584,2,82
14,94393687,94395954,FAM181A,90050,4.0,ENSG00000273533,1,17
14,94400498,94443076,ASB2,51676,158.0,ENSG00000278693,4,165
14,94517267,94547558,DDX24,57062,97.0,ENSG00000089737,3,103
14,94547638,94569060,IFI27L1,122509,113.0,ENSG00000165948,3,116
14,94577078,94583033,IFI27,3429,12.0,ENSG00000165949,1,31
14,92588297,92630543,CPSF2,53981,121.0,ENSG00000165934,3,133
14,78138748,78174356,ALKBH1,8846,177.0,ENSG00000100601,4,173
14,74399694,74417117,FAM161B,145483,75.0,ENSG00000156050,2,82
14,77940737,77965210,ISM2,145501,79.0,ENSG00000100593,2,84
14,73136659,73360809,DPF3,8110,751.0,ENSG00000205683,15,707
14,73393039,73426357,DCAF4,26094,147.0,ENSG00000119599,3,150
14,73436158,73493920,ZFYVE1,53349,273.0,ENSG00000165861,6,260
14,73525220,73588076,RBM25,58517,134.0,ENSG00000119707,3,132
14,73603142,73690399,PSEN1,5663,199.0,ENSG00000080815,4,182
14,73704204,73741347,PAPLN,89932,120.0,ENSG00000100767,3,114
14,73741917,73925286,NUMB,8650,445.0,ENSG00000133961,8,380
14,73945188,74025651,HEATR4,399671,125.0,ENSG00000187105,3,128
14,72399155,73033238,RGS6,9628,2536.0,ENSG00000182732,47,2327
14,74035762,74042362,ACOT2,10965,14.0,ENSG00000119673,1,24
14,74083547,74086592,ACOT6,641372,12.0,ENSG00000205669,1,26
14,74111577,74170431,DNAL1,83544,178.0,ENSG00000119661,4,176
14,74178485,74181128,PNMA1,9240,4.0,ENSG00000176903,1,16
14,74225449,74225522,MIR4505,100616158,0.0,ENSG00000264741,1,11
14,74318533,74352168,PTGR2,145482,156.0,ENSG00000140043,3,147
14,74353317,74398991,ZNF410,57862,194.0,ENSG00000119725,4,195
14,74416954,74429813,COQ6,51004,57.0,ENSG00000119723,2,68
14,74433180,74486026,ENTPD5,957,235.0,ENSG00000187097,5,230
14,74058409,74062470,ACOT4,122970,15.0,ENSG00000177465,1,43
14,71954577,71956420,LOC145474,145474,5.0,None,1,10
14,71865053,71865124,SNORD56B,319139,0.0,ENSG00000207444,1,5
14,71194853,71275888,MAP3K9,4293,334.0,ENSG00000006432,7,313
14,96722546,96731100,BDKRB1,623,42.0,ENSG00000100739,2,57
14,69658193,69710737,EXD2,55218,115.0,ENSG00000081177,3,108
14,69726680,69821190,GALNT16,57452,355.0,ENSG00000100626,7,347
14,69846839,69865021,ERH,2079,54.0,ENSG00000100632,2,56
14,69865384,69929107,SLC39A9,55334,148.0,ENSG00000029364,3,139
14,69951470,69995215,PLEKHD1,400224,120.0,ENSG00000175985,3,122
14,70036530,70041600,CCDC177,56936,10.0,ENSG00000267909,1,18
14,70233833,70238722,SRSF5,6430,5.0,ENSG00000100650,1,19
14,70232999,70234430,LOC100289511,100289511,5.0,None,1,11
14,70242551,70264006,SLC10A1,6554,45.0,ENSG00000100652,2,53
14,70346113,70499083,SMOC1,64093,570.0,ENSG00000198732,11,550
14,70510933,70655787,SLC8A3,6547,603.0,ENSG00000100678,12,578
14,70712469,70714518,ADAM21P1,145241,12.0,ENSG00000235812,1,23
14,70791797,70883807,SYNJ2BP-COX16,100529257,370.0,ENSG00000258644,7,341
14,70918873,70926622,ADAM21,8747,47.0,ENSG00000139985,2,63
14,70935595,70950473,ADAM20P1,317760,101.0,ENSG00000259158,3,114
14,70989077,71001732,ADAM20,8748,36.0,ENSG00000134007,1,48
14,71050956,71067384,MED6,10001,64.0,ENSG00000133997,2,83
14,71108503,71142077,TTC9,23508,101.0,ENSG00000133985,3,103
14,74526871,74551196,ALDH6A1,4329,89.0,ENSG00000119711,3,102
14,77972339,78083110,SPTLC2,9517,503.0,ENSG00000100596,9,434
14,74551655,74667117,LIN52,91750,427.0,ENSG00000205659,8,388
14,74751979,74769767,ABCD4,5826,27.0,ENSG00000119688,1,34
14,76424441,76448092,TGFB3,7043,54.0,ENSG00000119699,2,54
14,76452095,76550092,IFT43,112752,250.0,ENSG00000119650,5,239
14,76618258,76669134,GPATCH2L,55668,191.0,ENSG00000089916,4,190
14,76837689,76968180,ESRRB,2103,526.0,ENSG00000119715,10,493
14,77228234,77249363,VASH1,22846,63.0,ENSG00000071246,2,70
14,77253585,77279283,ANGEL1,23357,59.0,ENSG00000013523,2,68
14,77490885,77495042,IRF2BPL,64207,8.0,ENSG00000119669,1,21
14,77597612,77608134,ZDHHC22,283576,24.0,ENSG00000177108,1,37
14,76127550,76421425,TTLL5,23093,619.0,ENSG00000119685,12,568
14,77648101,77725838,TMEM63C,57156,409.0,ENSG00000165548,8,389
14,77732560,77732633,MIR1260A,100302236,1.0,ENSG00000221754,1,6
14,77741298,77787225,POMT2,29954,166.0,ENSG00000009830,4,176
14,77787229,77797940,GSTZ1,2954,45.0,ENSG00000100577,2,59
