ensembl_gene_id,entrezgene_id,hgnc_symbol
ENSG00000102349,11279,KLF8
ENSG00000106536,11281,POU6F2
ENSG00000181072,1129,CHRM2
ENSG00000146410,113115,MTFR2
ENSG00000136883,113220,KIF12
ENSG00000155659,11326,VSIG4
ENSG00000106415,113263,GLCCI1
ENSG00000122642,11328,FKBP9
ENSG00000112079,11329,STK38
ENSG00000106244,11333,PDAP1
ENSG00000122565,11335,CBX3
ENSG00000198818,113402,SFT2D1
ENSG00000120903,1135,CHRNA2
ENSG00000167700,113655,MFSD3
ENSG00000188707,113763,ZBED6CL
ENSG00000282379,113878,DTX2
ENSG00000091073,113878,DTX2
ENSG00000155897,114,ADCY8
ENSG00000147432,1142,CHRNB3
ENSG00000147676,114569,MAL2
ENSG00000183826,114781,BTBD9
ENSG00000206579,114786,XKR4
ENSG00000164796,114788,CSMD3
ENSG00000148339,114789,SLC25A25
ENSG00000164484,114801,TMEM200A
ENSG00000158106,114822,RHPN1
ENSG00000198883,114824,PNMA5
ENSG00000156804,114907,FBXO32
ENSG00000176209,114926,SMIM19
ENSG00000213265,114960,TSGA13
ENSG00000157657,114991,ZNF618
ENSG00000147606,115111,SLC26A7
ENSG00000101844,115201,ATG4A
ENSG00000168300,115294,PCMTD1
ENSG00000164849,115330,GPR146
ENSG00000156928,115416,MALSU1
ENSG00000147854,115426,UHRF2
ENSG00000164932,115908,CTHRC1
ENSG00000164920,116039,OSR2
ENSG00000137166,116113,FOXP4
ENSG00000124702,116138,KLHDC3
ENSG00000153989,116150,NUS1
ENSG00000187866,116224,PABIR1
ENSG00000165724,116225,ZMYND19
ENSG00000055211,116254,GINM1
ENSG00000165084,116328,C8orf34
ENSG00000112053,116369,SLC26A8
ENSG00000164485,116379,IL22RA2
ENSG00000123975,1164,CKS2
ENSG00000155961,116442,RAB39B
ENSG00000198785,116443,GRIN3A
ENSG00000184428,116447,TOP1MT
ENSG00000146409,116843,SLC18B1
ENSG00000133612,116988,AGAP3
ENSG00000078549,117,ADCYAP1R1
ENSG00000126733,117154,DACH2
ENSG00000112394,117247,SLC16A10
ENSG00000161896,117283,IP6K3
ENSG00000164691,117289,TAGAP
ENSG00000106367,1174,AP1S1
ENSG00000165091,117531,TMC1
ENSG00000188037,1180,CLCN1
ENSG00000048545,118142757,GUCA1A
ENSG00000073464,1183,CLCN4
ENSG00000171365,1184,CLCN5
ENSG00000120885,1191,CLU
ENSG00000155962,1193,CLIC2
ENSG00000137392,1208,CLPS
ENSG00000122705,1211,CLTA
ENSG00000147872,123,PLIN2
ENSG00000112486,1235,CCR6
ENSG00000183862,1260,CNGA2
ENSG00000122756,1271,CNTFR
ENSG00000164692,1278,COL1A2
ENSG00000188153,1287,COL4A5
ENSG00000197565,1288,COL4A6
ENSG00000130635,1289,COL5A1
ENSG00000137413,129685,TAF8
ENSG00000112280,1297,COL9A1
ENSG00000123500,1300,COL10A1
ENSG00000258083,130075,OR9A4
ENSG00000204291,1306,COL15A1
ENSG00000082293,1310,COL19A1
ENSG00000136868,1317,SLC31A1
ENSG00000136867,1318,SLC31A2
ENSG00000164919,1345,COX6C
ENSG00000189007,134637,ADAT2
ENSG00000146243,134728,IRAK1BP1
ENSG00000146352,134829,CLVS2
ENSG00000237110,134860,TAAR9
ENSG00000146399,134864,TAAR1
ENSG00000131174,1349,COX7B
ENSG00000111912,135112,NCOA7
ENSG00000111911,135114,HINT3
ENSG00000112530,135138,PACRG
ENSG00000112309,135152,B3GAT2
ENSG00000164520,135250,RAET1E
ENSG00000197261,135398,C6orf141
ENSG00000188996,135458,HUS1B
ENSG00000091704,1357,CPA1
ENSG00000158516,1358,CPA2
ENSG00000146755,135892,TRIM50
ENSG00000273914,135924,OR9A2
ENSG00000179468,135924,OR9A2
ENSG00000178826,135932,TMEM139
ENSG00000285328,135935,NOBOX
ENSG00000106410,135935,NOBOX
ENSG00000284891,135941,
ENSG00000221938,135941,OR2A14
ENSG00000284939,135946,OR6B1
ENSG00000221813,135946,OR6B1
ENSG00000284965,135948,OR2F2
ENSG00000221910,135948,OR2F2
ENSG00000197362,136051,ZNF786
ENSG00000160963,136227,COL26A1
ENSG00000165076,136242,PRSS37
ENSG00000266265,136259,KLF14
ENSG00000165120,136263,SSMEM1
ENSG00000164746,136288,C7orf57
ENSG00000157703,136306,SVOPL
ENSG00000155530,136332,LRGUK
ENSG00000146926,136371,ASB10
ENSG00000189143,1364,CLDN4
ENSG00000165215,1365,CLDN3
ENSG00000276785,136541,PRSS58
ENSG00000258223,136541,PRSS58
ENSG00000168303,136647,MPLKIP
ENSG00000153790,136895,C7orf31
ENSG00000154438,136991,ASZ1
ENSG00000285098,137075,CLDN23
ENSG00000253958,137075,CLDN23
ENSG00000229140,137196,CCDC26
ENSG00000180938,137209,ZNF572
ENSG00000169154,137362,GOT1L1
ENSG00000155975,137492,VPS37A
ENSG00000156170,137682,NDUFAF6
ENSG00000167904,137695,TMEM68
ENSG00000174429,137735,ABRA
ENSG00000197353,137797,LYPD2
ENSG00000180053,137814,NKX2-6
ENSG00000165071,137835,TMEM71
ENSG00000185053,137868,SGCZ
ENSG00000147576,137872,ADHFE1
ENSG00000215114,137886,UBXN2B
ENSG00000147485,137902,PXDNL
ENSG00000156687,137970,UNC5D
ENSG00000165046,137994,LETM2
ENSG00000176566,138009,DCAF4L2
ENSG00000184672,138046,RALYL
ENSG00000165102,138050,HGSNAT
ENSG00000165188,138065,RNF183
ENSG00000148411,138151,NACC2
ENSG00000160345,138162,C9orf116
ENSG00000204669,138240,C9orf57
ENSG00000155621,138241,C9orf85
ENSG00000204711,138255,C9orf135
ENSG00000204001,138307,LCN8
ENSG00000095321,1384,CRAT
ENSG00000187024,138428,PTRH1
ENSG00000167103,138429,PIP5KL1
ENSG00000122728,138474,TAF1L
ENSG00000158079,138639,PTPDC1
ENSG00000205143,138715,ARID3C
ENSG00000164967,138716,RPP25L
ENSG00000174038,138724,C9orf131
ENSG00000277556,138799,OR13C5
ENSG00000186943,138802,OR13C8
ENSG00000204246,138803,OR13C3
ENSG00000148136,138804,OR13C4
ENSG00000186881,138805,OR13F1
ENSG00000171496,138881,OR1L8
ENSG00000171501,138882,OR1N2
ENSG00000171505,138883,OR1N1
ENSG00000225756,138948,DBH-AS1
ENSG00000179542,139065,SLITRK4
ENSG00000189252,139067,SPANXN3
ENSG00000165509,139081,MAGEC3
ENSG00000177324,139105,BEND2
ENSG00000166049,139135,PASD1
ENSG00000198889,139170,DCAF12L1
ENSG00000274588,139189,DGKK
ENSG00000147571,1392,CRH
ENSG00000269904,139201,MAP2K4P1
ENSG00000123575,139231,FAM199X
ENSG00000184675,139285,AMER1
ENSG00000155008,139322,APOOL
ENSG00000165259,139324,HDX
ENSG00000069509,139341,FUNDC1
ENSG00000165186,139411,PTCHD1
ENSG00000177689,139422,MAGEB10
ENSG00000226372,139425,DCAF8L1
ENSG00000106113,1395,CRHR2
ENSG00000259849,139538,VENTXP1
ENSG00000189401,139562,OTUD6A
ENSG00000094841,139596,UPRT
ENSG00000186675,139599,MAGEE2
ENSG00000189023,139604,MAGEB16
ENSG00000189299,139628,FOXR2
ENSG00000160219,139716,GAB3
ENSG00000130822,139728,PNCK
ENSG00000189420,139735,ZFP92
ENSG00000123165,139741,ACTRT1
ENSG00000147262,139760,GPR119
ENSG00000204279,139793,PAGE3
ENSG00000175718,139804,RBMXL3
ENSG00000147251,139818,DOCK11
ENSG00000186767,139886,SPIN4
ENSG00000280969,140032,RPS4Y2
ENSG00000169876,140453,MUC17
ENSG00000165192,140456,ASB11
ENSG00000148331,140459,ASB6
ENSG00000102048,140462,ASB9
ENSG00000105982,140545,RNF32
ENSG00000184905,140597,TCEAL2
ENSG00000152954,140767,NRSN1
ENSG00000119121,140803,TRPM6
ENSG00000174740,140886,PABPC5
ENSG00000198569,142680,SLC34A3
ENSG00000172476,142684,RAB40A
ENSG00000146809,142685,ASB15
ENSG00000112062,1432,MAPK14
ENSG00000101811,1478,CSTF2
ENSG00000120907,148,ADRA1A
ENSG00000285132,1508,
ENSG00000164733,1508,CTSB
ENSG00000137075,152006,RNF38
ENSG00000122694,152007,GLIPR2
ENSG00000257923,1523,CUX1
ENSG00000136848,153090,DAB2IP
ENSG00000165168,1536,CYBB
ENSG00000179091,1537,CYC1
ENSG00000183035,1538,CYLC1
ENSG00000155833,1539,CYLC2
ENSG00000236366,153910,
ENSG00000118491,153918,ZC2HC1B
ENSG00000168566,154007,SNRNP48
ENSG00000155918,154064,RAET1L
ENSG00000164483,154075,SAMD3
ENSG00000146411,154091,SLC2A12
ENSG00000172197,154141,MBOAT1
ENSG00000112273,154150,HDGFL1
ENSG00000146453,154197,PNLDC1
ENSG00000146373,154214,RNF217
ENSG00000188580,154215,NKAIN2
ENSG00000203908,154288,KHDC3L
ENSG00000230960,154449,
ENSG00000198937,154467,CCDC167
ENSG00000105784,154661,RUNDC3B
ENSG00000179869,154664,ABCA13
ENSG00000285277,154761,
ENSG00000253882,154761,
ENSG00000236279,154790,CLEC2L
ENSG00000126016,154796,AMOT
ENSG00000196715,154807,VKORC1L1
ENSG00000230316,154860,FEZF1-AS1
ENSG00000164675,154865,IQUB
ENSG00000243335,154881,KCTD7
ENSG00000205174,154907,LINC02903
ENSG00000188778,155,ADRB3
ENSG00000214128,155006,TMEM213
ENSG00000171115,155038,GIMAP8
ENSG00000127377,155051,CRYGN
ENSG00000204947,155054,ZNF425
ENSG00000181220,155061,ZNF746
ENSG00000171130,155066,ATP6V0E2
ENSG00000174945,155185,AMZ1
ENSG00000225648,155370,SBDSP1
ENSG00000176428,155382,VPS37D
ENSG00000223705,155400,NSUN5P1
ENSG00000184863,155435,RBM33
ENSG00000173467,155465,AGR3
ENSG00000285236,157273,
ENSG00000248538,157273,
ENSG00000134020,157310,PEBP4
ENSG00000184661,157313,CDCA2
ENSG00000164983,157378,TMEM65
ENSG00000121039,157506,RDH10
ENSG00000186106,157567,ANKRD46
ENSG00000171320,157570,ESCO2
ENSG00000214050,157574,FBXO16
ENSG00000160868,1576,CYP3A4
ENSG00000156172,157657,CFAP418
ENSG00000132549,157680,VPS13B
ENSG00000180190,157695,TDRP
ENSG00000282665,157697,ERICH1
ENSG00000104714,157697,ERICH1
ENSG00000164893,157724,SLC7A13
ENSG00000284856,157739,TDH
ENSG00000154316,157739,TDH
ENSG00000164841,157753,TMEM74
ENSG00000176853,157769,FAM91A1
ENSG00000164743,157773,C8orf48
ENSG00000178460,157777,MCMDC2
ENSG00000177182,157807,CLVS1
ENSG00000165066,157848,NKX6-3
ENSG00000215262,157855,KCNU1
ENSG00000164764,157869,SBSPON
ENSG00000130559,157922,CAMSAP1
ENSG00000178243,157927,LINC02907
ENSG00000283945,158035,LINC00032
ENSG00000174482,158038,LINGO2
ENSG00000130045,158046,NXNL2
ENSG00000196366,158055,C9orf163
ENSG00000177943,158056,MAMDC4
ENSG00000267206,158062,LCN6
ENSG00000165695,158067,AK8
ENSG00000167910,1581,CYP7A1
ENSG00000165202,158131,OR1Q1
ENSG00000175764,158135,TTLL11
ENSG00000165105,158158,RASEF
ENSG00000155158,158219,TTC39B
ENSG00000165275,158234,TRMT10B
ENSG00000167094,158248,TTC16
ENSG00000188938,158293,FAM120AOS
ENSG00000164946,158326,FREM1
ENSG00000183354,158358,KIAA2026
ENSG00000179766,158381,ATP8B5P
ENSG00000173258,158399,ZNF483
ENSG00000160882,1584,CYP11B1
ENSG00000165185,158405,KIAA1958
ENSG00000136925,158427,TSTD2
ENSG00000196597,158431,ZNF782
ENSG00000275465,158434,
ENSG00000106772,158471,PRUNE2
ENSG00000179142,1585,CYP11B2
ENSG00000176988,158521,FMR1NB
ENSG00000234390,158572,USP27X-DT
ENSG00000165591,158584,FAAH2
ENSG00000198455,158586,ZXDB
ENSG00000197475,1587,ADAM3A
ENSG00000185448,158724,FAM47A
ENSG00000130150,158747,MOSPD2
ENSG00000147256,158763,ARHGAP36
ENSG00000158423,158787,RIBC1
ENSG00000186471,158798,AKAP14
ENSG00000101883,158800,RHOXF1
ENSG00000233382,158801,NKAPP1
ENSG00000176746,158809,MAGEB6
ENSG00000204165,158830,CXorf65
ENSG00000204195,158833,AWAT1
ENSG00000147160,158835,AWAT2
ENSG00000102383,158866,ZDHHC15
ENSG00000247746,158880,USP51
ENSG00000204071,158931,TCEAL6
ENSG00000185753,159013,CXorf38
ENSG00000156504,159090,PABIR2
ENSG00000156500,159091,PABIR3
ENSG00000223637,159125,RBMY2EP
ENSG00000243040,159162,RBMY2FP
ENSG00000169800,159163,RBMY1F
ENSG00000001630,1595,CYP51A1
ENSG00000136267,1607,DGKB
ENSG00000196730,1612,DAPK1
ENSG00000188120,1617,DAZ1
ENSG00000123454,1621,DBH
ENSG00000077279,1641,DCX
ENSG00000132437,1644,DDC
ENSG00000106624,165,AEBP1
ENSG00000215301,1654,DDX3X
ENSG00000104325,1666,DECR1
ENSG00000285318,1669,DEFA4
ENSG00000164821,1669,DEFA4
ENSG00000124812,167,CRISP1
ENSG00000285251,1670,DEFA5
ENSG00000164816,1670,DEFA5
ENSG00000285136,1671,DEFA6
ENSG00000164822,1671,DEFA6
ENSG00000284881,1672,DEFB1
ENSG00000164825,1672,DEFB1
ENSG00000275444,1673,DEFB4B
ENSG00000285433,1673,DEFB4B
ENSG00000285181,1673,DEFB4A
ENSG00000171711,1673,DEFB4A
ENSG00000177257,1673,DEFB4B
ENSG00000135338,167691,LCA5
ENSG00000126953,1678,TIMM8A
ENSG00000177468,167826,OLIG3
ENSG00000164440,167838,TXLNB
ENSG00000164488,168002,DACT2
ENSG00000112539,168090,C6orf118
ENSG00000146757,168374,ZNF92
ENSG00000106648,168391,GALNTL5
ENSG00000184735,168400,DDX53
ENSG00000197123,168417,ZNF679
ENSG00000188050,168433,RNF133
ENSG00000218305,168448,CDC14C
ENSG00000177683,168451,THAP5
ENSG00000253276,168455,CCDC71L
ENSG00000158683,168507,PKD1L1
ENSG00000179144,168537,GIMAP7
ENSG00000181444,168544,ZNF467
ENSG00000180535,168620,BHLHA15
ENSG00000164619,168667,BMPER
ENSG00000048405,168850,ZNF800
ENSG00000176571,168975,CNBD1
ENSG00000164756,169026,SLC30A8
ENSG00000169436,169044,COL22A1
ENSG00000174226,169166,SNX31
ENSG00000180694,169200,TMEM64
ENSG00000172748,169270,ZNF596
ENSG00000188676,169355,IDO2
ENSG00000168263,169522,KCNV2
ENSG00000185585,169611,OLFML2A
ENSG00000181778,169693,TMEM252
ENSG00000165661,169714,QSOX2
ENSG00000107249,169792,GLIS3
ENSG00000228623,169834,ZNF883
ENSG00000175787,169841,ZNF169
ENSG00000204271,169981,SPIN3
ENSG00000189132,170062,FAM47B
ENSG00000223611,170067,SUPT20HL2
ENSG00000176896,170082,TCEANC
ENSG00000174460,170261,ZCCHC12
ENSG00000004848,170302,ARX
ENSG00000171402,170626,XAGE3
ENSG00000171405,170627,XAGE5
ENSG00000122824,170685,NUDT10
ENSG00000183304,171482,FAM9A
ENSG00000177138,171483,FAM9B
ENSG00000187268,171484,FAM9C
ENSG00000171611,171558,PTCRA
ENSG00000147202,1730,DIAPH2
ENSG00000130826,1736,DKC1
ENSG00000091140,1738,DLD
ENSG00000082458,1741,DLG3
ENSG00000105880,1749,DLX5
ENSG00000006377,1750,DLX6
ENSG00000198947,1756,DMD
ENSG00000123453,1757,SARDH
ENSG00000106976,1759,DNM1
ENSG00000137090,1761,DMRT1
ENSG00000124721,1769,DNAH8
ENSG00000013563,1774,DNASE1L1
ENSG00000158560,1780,DYNC1I1
ENSG00000130226,1804,DPP6
ENSG00000147647,1807,DPYS
ENSG00000092964,1808,DPYSL2
ENSG00000091138,1811,SLC26A3
ENSG00000102385,1821,DRP2
ENSG00000157514,1831,TSC22D3
ENSG00000096696,1832,DSP
ENSG00000106823,1842,ECM2
ENSG00000120875,1846,DUSP4
ENSG00000130829,1852,DUSP9
ENSG00000180772,186,AGTR2
ENSG00000136827,1861,TOR1A
ENSG00000112242,1871,E2F3
ENSG00000133740,1875,E2F5
ENSG00000158813,1896,EDA
ENSG00000169297,190,NR0B1
ENSG00000198121,1902,LPAR1
ENSG00000213694,1903,S1PR3
ENSG00000078401,1906,EDN1
ENSG00000273594,1936,EEF1D
ENSG00000104529,1936,EEF1D
ENSG00000090776,1947,EFNB1
ENSG00000106780,1955,MEGF9
ENSG00000146648,1956,EGFR
ENSG00000170786,195814,SDR16C5
ENSG00000165244,195828,ZNF367
ENSG00000106546,196,AHR
ENSG00000179388,1960,EGR3
ENSG00000173674,1964,EIF1AX
ENSG00000130741,1968,EIF2S3
ENSG00000187840,1978,EIF4EBP1
ENSG00000021355,1992,SERPINB1
ENSG00000107105,1993,ELAVL2
ENSG00000107331,20,ABCA2
ENSG00000102034,2000,ELF4
ENSG00000126767,2002,ELK1
ENSG00000049540,2006,ELN
ENSG00000102119,2010,EMD
ENSG00000164778,2020,EN2
ENSG00000167136,2021,ENDOG
ENSG00000243775,202459,OSTCP1
ENSG00000146221,202500,TCTE1
ENSG00000170279,202865,C7orf33
ENSG00000164855,202915,TMEM184A
ENSG00000106992,203,AK1
ENSG00000112759,2030,SLC29A1
ENSG00000285451,203054,ADCK5
ENSG00000173137,203054,ADCK5
ENSG00000171045,203062,TSNARE1
ENSG00000104679,203069,R3HCC1
ENSG00000285141,203074,PRSS55
ENSG00000184647,203074,PRSS55
ENSG00000285147,203076,C8orf74
ENSG00000171060,203076,C8orf74
ENSG00000169495,203100,HTRA4
ENSG00000275594,203102,ADAM32
ENSG00000197140,203102,ADAM32
ENSG00000168481,203190,LGI3
ENSG00000147894,203228,C9orf72
ENSG00000164989,203238,CCDC171
ENSG00000171169,203245,NAIF1
ENSG00000164970,203259,FAM219A
ENSG00000159884,203260,CCDC107
ENSG00000165138,203286,ANKS6
ENSG00000157303,203328,SUSD3
ENSG00000077713,203427,SLC25A43
ENSG00000123572,203447,NRK
ENSG00000173275,203523,ZNF449
ENSG00000160131,203547,VMA21
ENSG00000179363,203562,TMEM31
ENSG00000079819,2037,EPB41L2
ENSG00000158856,2039,DMTN
ENSG00000148175,2040,STOM
ENSG00000284816,2041,EPHA1
ENSG00000146904,2041,EPHA1
ENSG00000196411,2050,EPHB4
ENSG00000275482,2051,EPHB6
ENSG00000106123,2051,EPHB6
ENSG00000120915,2053,EPHX2
ENSG00000278220,2055,CLN8
ENSG00000182372,2055,CLN8
ENSG00000130427,2056,EPO
ENSG00000112319,2070,EYA4
ENSG00000213462,2086,ERV3-1
ENSG00000091831,2099,ESR1
ENSG00000148218,210,ALAD
ENSG00000006468,2115,ETV1
ENSG00000158578,212,ALAS2
ENSG00000106038,2128,EVX1
ENSG00000182197,2131,EXT1
ENSG00000012232,2137,EXTL3
ENSG00000104313,2138,EYA1
ENSG00000106462,2146,EZH2
ENSG00000101986,215,ABCD1
ENSG00000185010,2157,F8
ENSG00000101981,2158,F9
ENSG00000165092,216,ALDH1A1
ENSG00000124491,2162,F13A1
ENSG00000170323,2167,FABP4
ENSG00000164687,2171,FABP5
ENSG00000164434,2173,FABP7
ENSG00000158169,2176,FANCC
ENSG00000112039,2178,FANCE
ENSG00000068366,2182,ACSL4
ENSG00000120899,2185,PTK2B
ENSG00000181544,2187,FANCB
ENSG00000221829,2189,FANCG
ENSG00000137124,219,ALDH1B1
ENSG00000177409,219285,SAMD9L
ENSG00000182348,219578,ZNF804B
ENSG00000131269,22,ABCB7
ENSG00000165140,2203,FBP1
ENSG00000241735,220832,FABP5P3
ENSG00000155085,221264,AK9
ENSG00000178425,221294,NT5DC1
ENSG00000183807,221303,FAM162B
ENSG00000124818,221391,OPN5
ENSG00000180113,221400,TDRD6
ENSG00000249481,221409,SPATS1
ENSG00000181577,221416,C6orf223
ENSG00000172426,221421,RSPH9
ENSG00000204052,221424,LRRC73
ENSG00000124596,221443,OARD1
ENSG00000164627,221458,KIF6
ENSG00000146192,221472,FGD2
ENSG00000164530,221476,PI16
ENSG00000198663,221477,C6orf89
ENSG00000157343,221481,ARMC12
ENSG00000161904,221496,LEMD2
ENSG00000165097,221656,KDM1B
ENSG00000180537,221687,RNF182
ENSG00000112137,221692,PHACTR1
ENSG00000224531,221710,SMIM13
ENSG00000153157,221711,SYCP2L
ENSG00000168994,221749,PXDC1
ENSG00000197037,221785,ZSCAN25
ENSG00000221909,221786,FAM200A
ENSG00000106692,2218,FKTN
ENSG00000146530,221806,VWDE
ENSG00000229937,221823,PRPS1L1
ENSG00000164651,221833,SP8
ENSG00000153814,221895,JAZF1
ENSG00000085265,2219,FCN1
ENSG00000160813,221908,PPP1R35
ENSG00000213420,221914,GPC2
ENSG00000106009,221927,BRAT1
ENSG00000146555,221935,SDK1
ENSG00000164916,221937,FOXK1
ENSG00000136297,221938,MMD2
ENSG00000164535,221955,DAGLB
ENSG00000146574,221960,CCZ1B
ENSG00000005108,221981,THSD7A
ENSG00000160339,2220,FCN2
ENSG00000170419,222008,VSTM2A
ENSG00000158604,222068,TMED4
ENSG00000176532,222171,PRR15
ENSG00000187257,222194,RSBN1L
ENSG00000284967,2222,
ENSG00000079459,2222,FDFT1
ENSG00000161036,222229,LRWD1
ENSG00000222011,222234,FAM185A
ENSG00000161040,222235,FBXL13
ENSG00000275723,222236,NAPEPLD
ENSG00000161048,222236,NAPEPLD
ENSG00000146776,222255,ATXN7L1
ENSG00000128536,222256,CDHR3
ENSG00000249853,222537,HS3ST5
ENSG00000173612,222545,GPRC6A
ENSG00000185002,222546,RFX6
ENSG00000196376,222553,SLC35F1
ENSG00000124602,222643,UNC5CL
ENSG00000112078,222658,KCTD20
ENSG00000179165,222659,PXT1
ENSG00000197753,222662,LHFPL5
ENSG00000146197,222663,SCUBE3
ENSG00000187987,222696,ZSCAN23
ENSG00000189134,222698,NKAPL
ENSG00000145975,222826,FAM217A
ENSG00000166448,222865,TMEM130
ENSG00000146618,222894,FERD3L
ENSG00000166924,222950,NYAP1
ENSG00000164638,222962,SLC29A4
ENSG00000155026,222967,RSPH10B
ENSG00000180233,223082,ZNRF2
ENSG00000153993,223117,SEMA3D
ENSG00000076716,2239,GPC4
ENSG00000102302,2245,FGD1
ENSG00000274205,225689,MAPK15
ENSG00000181085,225689,MAPK15
ENSG00000129682,2258,FGF13
ENSG00000077782,2260,FGFR1
ENSG00000104760,2267,FGL1
ENSG00000022267,2273,FHL1
ENSG00000105967,22797,TFEC
ENSG00000091128,22798,LAMB4
ENSG00000274081,22827,PUF60
ENSG00000179950,22827,PUF60
ENSG00000213079,22828,SCAF8
ENSG00000165246,22829,NLGN4Y
ENSG00000070601,22844,FRMPD1
ENSG00000175283,22845,DOLK
ENSG00000164715,22853,LMTK2
ENSG00000149970,22866,CNKSR2
ENSG00000081386,22869,ZNF510
ENSG00000001561,22875,ENPP4
ENSG00000178764,22882,ZHX2
ENSG00000096060,2289,FKBP5
ENSG00000105339,22898,DENND3
ENSG00000136872,229,ALDOB
ENSG00000130956,22927,HABP4
ENSG00000276464,22932,POMZP3
ENSG00000146707,22932,POMZP3
ENSG00000106853,22949,PTGR1
ENSG00000137273,2295,FOXF2
ENSG00000119401,22954,TRIM32
ENSG00000054598,2296,FOXC1
ENSG00000157212,22976,PAXIP1
ENSG00000170122,2298,FOXD4
ENSG00000079841,22999,RIMS1
ENSG00000128607,23008,KLHDC10
ENSG00000130227,23039,XPO7
ENSG00000178919,2304,FOXE1
ENSG00000187239,23048,FNBP1
ENSG00000107290,23064,SETX
ENSG00000023318,23071,ERP44
ENSG00000002746,23072,HECW1
ENSG00000105778,23080,AVL9
ENSG00000107077,23081,KDM4C
ENSG00000104228,23087,TRIM35
ENSG00000242265,23089,PEG10
ENSG00000118689,2309,FOXO3
ENSG00000124313,23096,IQSEC2
ENSG00000155111,23097,CDK19
ENSG00000169155,23099,ZBTB43
ENSG00000085662,231,AKR1B1
ENSG00000112659,23113,CUL9
ENSG00000055208,23118,TAB2
ENSG00000172943,23133,PHF8
ENSG00000198887,23137,SMC5
ENSG00000282684,23144,ZC3H3
ENSG00000014164,23144,ZC3H3
ENSG00000136274,23148,NACAD
ENSG00000120215,2315,MLANA
ENSG00000196924,2316,FLNA
ENSG00000071189,23161,SNX13
ENSG00000155561,23165,NUP205
ENSG00000132294,23167,EFR3A
ENSG00000128591,2318,FLNC
ENSG00000107104,23189,KANK1
ENSG00000048828,23196,FAM120A
ENSG00000165688,23203,PMPCA
ENSG00000179041,23212,RRS1
ENSG00000008853,23221,RHOBTB2
ENSG00000131089,23229,ARHGEF9
ENSG00000197969,23230,VPS13A
ENSG00000198576,23237,ARC
ENSG00000106078,23242,COBL
ENSG00000148219,23245,ASTN2
ENSG00000085788,23259,DDHD2
ENSG00000187189,23270,TSPYL4
ENSG00000135049,23287,AGTPBP1
ENSG00000106012,23288,IQCE
ENSG00000064999,23294,ANKS1A
ENSG00000185963,23299,BICD2
ENSG00000197892,23303,KIF13B
ENSG00000024048,23304,UBR2
ENSG00000119321,23307,FKBP15
ENSG00000102081,2332,FMR1
ENSG00000111961,23328,SASH1
ENSG00000173852,23333,DPY19L1
ENSG00000155966,2334,AFF2
ENSG00000131018,23345,SYNE1
ENSG00000164828,23353,SUN1
ENSG00000156011,23362,PSD3
ENSG00000164542,23366,KIAA0895
ENSG00000158467,23382,AHCYL2
ENSG00000015676,23386,NUDCD3
ENSG00000168522,2339,FNTA
ENSG00000130713,23404,EXOSC2
ENSG00000124523,23408,SIRT5
ENSG00000107130,23413,NCS1
ENSG00000169946,23414,ZFPM2
ENSG00000196116,23424,TDRD7
ENSG00000101892,23439,ATP1B4
ENSG00000070214,23446,SLC44A1
ENSG00000136859,23452,ANGPTL2
ENSG00000164683,23462,HEY1
ENSG00000067167,23471,TRAM1
ENSG00000132432,23480,SEC61G
ENSG00000104660,23484,LEPROTL1
ENSG00000135547,23493,HEY2
ENSG00000146122,23500,DAAM2
ENSG00000095319,23511,NUP188
ENSG00000274287,23513,SCRIB
ENSG00000180900,23513,SCRIB
ENSG00000104635,23516,SLC39A14
ENSG00000064419,23534,TNPO3
ENSG00000156345,23552,CDK20
ENSG00000106302,23553,HYAL4
ENSG00000106025,23554,TSPAN12
ENSG00000136877,2356,FPGS
ENSG00000107201,23586,DDX58
ENSG00000051620,23593,HEBP2
ENSG00000123130,23597,ACOT9
ENSG00000258227,23601,CLEC5A
ENSG00000198087,23607,CD2AP
ENSG00000133606,23608,MKRN1
ENSG00000011454,23637,RABGAP1
ENSG00000129295,23639,DNAAF11
ENSG00000182195,23641,LDOC1
ENSG00000154589,23643,LY96
ENSG00000106355,23658,LSM5
ENSG00000196652,23660,ZKSCAN5
ENSG00000091482,23676,SMPX
ENSG00000104205,23678,SGK3
ENSG00000189369,23708,GSPT2
ENSG00000106771,23731,TMEM245
ENSG00000260230,23732,FRRS1L
ENSG00000137409,23787,MTCH1
ENSG00000165060,2395,FXN
ENSG00000090889,24137,KIF4A
ENSG00000068438,24140,FTSJ1
ENSG00000106404,24146,CLDN15
ENSG00000171467,24149,ZNF318
ENSG00000111816,2444,FRK
ENSG00000170162,245806,VGLL2
ENSG00000166997,245812,CNPY4
ENSG00000277530,245910,DEFB107B
ENSG00000284979,245910,DEFB107B
ENSG00000285432,245910,DEFB107A
ENSG00000198129,245910,DEFB107B
ENSG00000186572,245910,DEFB107A
ENSG00000203970,245913,DEFB110
ENSG00000180872,245915,DEFB112
ENSG00000214642,245927,DEFB113
ENSG00000177684,245928,DEFB114
ENSG00000147614,245972,ATP6V0D2
