chrom,start,end,starthg38,endhg38,ens_g,symbol,entrez_id
1,62146718,62191095,61681046,61725423,ENSG00000162604,TM2D1,83941
1,61547533,61928460,61082560,61462788,ENSG00000162599,NFIA,4774
1,60454823,60539442,59990393,60073770,ENSG00000162598,C1orf87,127795
1,60358979,60392423,59893307,59926773,ENSG00000134716,CYP2J2,1573
1,60280532,60342050,59814948,59876322,ENSG00000134709,HOOK1,51361
1,60198898,60198968,59733226,59733296,ENSG00000266150,MIR4711,100616409
1,59762624,60228402,59297093,59762730,ENSG00000172456,FGGY,55277
1,59246462,59249785,58780790,58784047,ENSG00000177606,JUN,3725
1,59120410,59165747,58654742,58700062,ENSG00000162601,MYSM1,114803
1,59041094,59043166,58575432,58577252,ENSG00000184292,TACSTD2,4070
1,58946390,59012446,58480718,58546726,ENSG00000162600,OMA1,115209
1,57463578,58716211,56994777,57424060,ENSG00000173406,DAB1,1600
1,57394882,57431688,56929206,56966015,ENSG00000021852,C8B,732
1,57320442,57383894,56854796,56918223,ENSG00000157131,C8A,731
1,57110989,57181008,56645313,56715335,ENSG00000162409,PRKAA2,5563
1,55691313,55691396,55225640,55225723,ENSG00000265822,MIR4422,100616272
1,55532031,55681039,55066358,55215364,ENSG00000162402,USP24,23358
1,55505148,55530526,55039547,55064852,ENSG00000169174,PCSK9,255738
1,55464616,55474465,54998932,55017172,ENSG00000162399,BSND,7809
1,55446464,55457966,54980627,54992288,ENSG00000143001,TMEM61,199964
1,55315299,55352921,54849626,54887195,ENSG00000116133,DHCR24,1718
1,62920396,63154039,62454829,62688275,ENSG00000116641,DOCK7,85440
1,55246751,55266941,54779711,54801323,ENSG00000006555,TTC22,55001
1,63063157,63071976,62597519,62606313,ENSG00000132855,ANGPTL3,27329
1,63624753,63782901,63159089,63317237,ENSG00000169668,LINC00466,199899
1,67557858,67600654,67092164,67231852,ENSG00000203963,C1orf141,400757
1,47394845,47407156,46929187,46941476,ENSG00000187048,CYP4A11,1579
1,67632168,67725650,67166453,67259979,ENSG00000162594,IL23R,149233
1,67465014,67520080,66999349,67054148,ENSG00000116704,SLC35D1,23169
1,67390577,67454302,66930242,66988030,ENSG00000198160,MIER1,57708
1,67263423,67266942,66797739,66801276,ENSG00000172410,INSL5,10022
1,67094122,67094200,66628439,66628517,ENSG00000264720,MIR3117,100422871
1,66999824,67210768,66534013,66748987,ENSG00000118473,SGIP1,84251
1,66258855,66840262,65792513,66374278,ENSG00000184588,PDE4B,5142
1,65886130,66103176,65420667,65641559,ENSG00000116678,LEPR,3953
1,65775217,65881552,65264753,65415869,ENSG00000116675,DNAJC6,9829
1,65613231,65697828,65147548,65232145,ENSG00000162433,AK4,205
1,65524116,65524191,65058433,65058508,ENSG00000199135,MIR101-1,406893
1,65523437,65523525,65057754,65057842,ENSG00000265996,MIR3671,100500854
1,65298905,65432187,64833244,65067732,ENSG00000162434,JAK1,3716
1,65210777,65298914,64745094,64833232,ENSG00000162437,RAVER2,55225
1,65045529,65045604,64579846,64579923,ENSG00000264470,MIR4794,100616338
1,64936475,65158741,64505900,64693040,ENSG00000158966,CACHD1,57685
1,64669489,64710027,64203806,64244344,ENSG00000177414,UBE2U,148581
1,64239689,64647179,63774016,64181498,ENSG00000185483,ROR1,4919
1,64088886,64125916,63593410,63660245,ENSG00000079739,PGM1,5236
1,64014650,64016307,63547081,63550636,ENSG00000215481,DLEU2L,79469
1,63989012,64038364,63523524,63572693,ENSG00000203965,EFCAB7,84455
1,63906440,63988944,63440769,63523225,ENSG00000142856,ITGB3BP,23421
1,63833260,63904233,63367626,63438553,ENSG00000088035,ALG6,29929
1,63788729,63790797,63322566,63325128,ENSG00000187140,FOXD3,27022
1,63249776,63330941,62784131,62865516,ENSG00000125703,ATG4C,84938
1,55222570,55230226,54756897,54764523,ENSG00000162396,PARS2,25973
1,65886130,65901690,65420667,65436007,ENSG00000213625,LEPROT,54741
1,55107426,55175939,54641785,54710266,ENSG00000184313,MROH7,374977
1,52521856,52556388,52056294,52090716,ENSG00000134717,BTF3L4,91408
1,52497776,52499472,52032102,52033810,ENSG00000198841,KTI12,112970
1,52485803,52521843,52020130,52055191,ENSG00000117862,TXNDC12,51060
1,52373627,52456436,51907955,51990700,ENSG00000169213,RAB3B,5865
1,52082545,52254891,51617091,51789219,ENSG00000117859,OSBPL9,114883
1,51819934,51984995,51354262,51519266,ENSG00000085832,EPS15,2060
1,51752929,51810785,51287811,51330173,ENSG00000085831,TTC39A,22996
1,51701944,51739119,51236272,51273447,ENSG00000123091,RNF11,26994
1,51567905,51613754,51102227,51148086,ENSG00000204006,C1orf185,284546
1,51435641,51440309,50960744,50974633,ENSG00000123080,CDKN2C,1031
1,50906934,51425936,50437027,50960267,ENSG00000185104,FAF1,11124
1,50883222,50889119,50417549,50423443,ENSG00000142700,DMRTA2,63950
1,50574593,50667540,50106264,50201399,ENSG00000162374,ELAVL4,1996
1,49193539,49242547,48727518,48776891,ENSG00000162373,BEND5,79656
1,48998526,50489626,48532853,50023954,ENSG00000186094,AGBL4,84871
1,48761043,48937876,48295372,48472204,ENSG00000132122,SPATA6,54558
1,48688356,48714316,48222715,48248638,ENSG00000117834,SLC5A9,200010
1,48226199,48462562,47760527,47997385,ENSG00000269113,TRABD2B,388630
1,47901688,47906363,47438043,47440691,ENSG00000186564,FOXD2,2306
1,47881743,47883724,47416284,47418052,ENSG00000186790,FOXE3,2301
1,47799468,47844511,47333789,47378839,ENSG00000162368,CMPK1,51727
1,47715810,47779819,47250138,47314147,ENSG00000123473,STIL,6491
1,47649260,47655771,47183970,47191044,ENSG00000162366,PDZK1IP1,10158
1,47533159,47583992,47067230,47118318,ENSG00000186160,CYP4Z1,199974
1,47644921,47646011,47179249,47180339,ENSG00000224805,LINC00853,100874253
1,55181494,55208328,54715860,54742657,ENSG00000243725,TTC4,7268
1,47603106,47614526,47137440,47149727,ENSG00000162365,CYP4A22,284541
1,52607765,52812358,52142211,52348671,ENSG00000157077,ZFYVE9,9372
1,52816264,52831877,52350596,52366205,ENSG00000154222,CC2D1B,200014
1,47897806,47900313,47432132,47434641,ENSG00000237424,FOXD2-AS1,84793
1,54519751,54519827,54054078,54054154,ENSG00000283749,MIR4781,100616315
1,54691103,54872068,54225432,54406419,ENSG00000157216,SSBP3,23648
1,54665839,54684056,54200166,54218383,ENSG00000116221,MRPL37,51253
1,54638026,54665746,54169650,54200030,ENSG00000215883,CYB5RL,606495
1,54604667,54618679,54132967,54152922,ENSG00000157211,CDCP2,200008
1,55013806,55076005,54548227,54610329,ENSG00000162390,ACOT11,26027
1,54519273,54565416,54053607,54106082,ENSG00000116205,TCEANC2,127428
1,54497348,54519111,54026680,54053204,ENSG00000116209,TMEM59,9528
1,54472970,54483859,54007297,54018186,ENSG00000203985,LDLRAD1,388633
1,54411998,54433841,53946349,53968168,ENSG00000116212,LRRC42,115353
1,54359860,54376759,53894186,53911086,ENSG00000211452,DIO1,1733
1,54317391,54355487,53851732,53889797,ENSG00000058799,YIPF1,54432
1,54231133,54304225,53765477,53838296,ENSG00000058804,NDC1,55706
1,53971905,54199877,53506238,53739164,ENSG00000174332,GLIS1,148979
1,53925071,53933158,53459398,53467488,ENSG00000143006,DMRTB1,63948
1,54387233,54411288,53921560,53945699,ENSG00000081870,HSPB11,51668
1,53904042,53905693,53413148,53439975,ENSG00000236253,SLC25A3P1,163742
1,53068042,53074723,52602370,52609051,ENSG00000116157,GPX7,2882
1,53192130,53293013,52726452,52827336,ENSG00000162378,ZYG11B,79699
1,53308182,53360247,52842759,52894998,ENSG00000203995,ZYG11A,440590
1,55074849,55089200,54609180,54623525,ENSG00000162391,FAM151A,338094
1,53392900,53517289,52927275,53051698,ENSG00000116171,SCP2,6342
1,53527723,53551174,53062051,53085501,ENSG00000174348,PODN,127435
1,53552854,53608289,53087182,53142638,ENSG00000162383,SLC1A7,6512
1,53361581,53387591,52895909,52921740,ENSG00000121310,ECHDC2,55268
1,53692563,53704282,53226899,53238518,ENSG00000162385,MAGOH,4116
1,53708040,53793821,53242363,53328070,ENSG00000157193,LRP8,7804
1,53662100,53679869,53196823,53214197,ENSG00000157184,CPT2,1376
1,52838500,52870143,52372828,52404423,ENSG00000085840,ORC1,4998
10,94821020,94828454,93060797,93069540,ENSG00000187553,CYP26C1,340665
10,94608224,94819251,92848519,93059490,ENSG00000138190,EXOC6,54536
10,95517565,95557916,93757935,93798159,ENSG00000108231,LGI1,9211
10,94833646,94837641,93073892,93077885,ENSG00000095596,CYP26A1,1592
10,95066185,95242074,93306428,93482334,ENSG00000138119,MYOF,26509
10,95256368,95288849,93496611,93529092,ENSG00000138180,CEP55,55165
10,95326421,95349829,93566664,93590072,ENSG00000186188,FFAR4,338557
10,95351592,95360993,93591686,93601663,ENSG00000138207,RBP4,5950
10,94449680,94455408,92689954,92695647,ENSG00000152804,HHEX,3087
10,95372344,95425429,93612536,93666010,ENSG00000095464,PDE6C,5146
10,95427639,95462329,93667882,93702592,ENSG00000148690,FRA10AC1,118924
10,90973325,91011660,89213571,89251775,ENSG00000107798,LIPA,3988
10,95717896,95721672,93958190,93961540,ENSG00000278616,PIPSL,266971
10,95753745,96088148,93993930,94332823,ENSG00000138193,PLCE1,51196
10,96039046,96046827,94278680,94287047,ENSG00000234235,PLCE1-AS1,100128054
10,96092988,96122683,94333225,94362939,ENSG00000173145,NOC3L,64318
10,96162185,96296089,94402540,94536332,ENSG00000108239,TBC1D12,23232
10,96305573,96361856,94545787,94602099,ENSG00000119969,HELLS,3070
10,96522462,96612671,94762680,94855547,ENSG00000165841,CYP2C19,1557
10,96698414,96749148,94938657,94990091,ENSG00000138109,CYP2C9,1559
10,96796528,96829254,95036771,95069497,ENSG00000138115,CYP2C8,1558
10,96997324,97050905,95237571,95291003,ENSG00000107438,PDLIM1,9124
10,97071529,97200937,95315058,95441135,ENSG00000095637,SORBS1,10580
10,95653729,95662491,93893972,93903824,ENSG00000176273,SLC35G1,159371
10,94352824,94415152,92593129,92655395,ENSG00000138160,KIF11,3832
10,92500575,92617671,90740822,90857698,ENSG00000148680,HTR7,3363
10,94178417,94179363,92418666,92420875,ENSG00000169075,MARK2P9,100507674
10,91061705,91069033,89283693,89308900,ENSG00000119922,IFIT2,3433
10,91092238,91100725,89327306,89342166,ENSG00000119917,IFIT3,3437
10,91137812,91144962,89378055,89385205,ENSG00000204010,IFIT1B,439996
10,97365685,97416567,95605940,95656711,ENSG00000059573,ALDH18A1,5832
10,91152302,91166244,89392622,89406487,ENSG00000185745,IFIT1,3434
10,91174324,91180759,89414567,89420997,ENSG00000152778,IFIT5,24138
10,91190050,91295313,89430298,89535594,ENSG00000152779,SLC16A12,387700
10,91339253,91405329,89582987,89643887,ENSG00000152782,PANK1,53354
10,91352503,91352584,89592746,89592827,ENSG00000198997,MIR107,406901
10,91461366,91534700,89701609,89774939,ENSG00000138182,KIF20B,9585
10,91589249,91600618,89829509,89840861,ENSG00000232229,LINC00865,643529
10,92631473,92668312,90871973,90902191,ENSG00000148688,RPP30,10556
10,92671856,92681032,90912095,90921087,ENSG00000148677,ANKRD1,27063
10,92805564,92821916,91033156,91062164,ENSG00000118903,LINC00502,100874184
10,92911760,92912837,91152604,91153349,ENSG00000174370,NUDT9P1,119369
10,92922768,93044088,91163011,91284329,ENSG00000180628,PCGF5,84333
10,93170095,93274520,91410343,91514820,ENSG00000165338,HECTD2,143279
10,93388196,93392858,91628441,91633071,ENSG00000119938,PPP1R3C,5507
10,93558150,93625232,91798425,91865475,ENSG00000107854,TNKS2,80351
10,93666344,93669258,91906583,91909486,ENSG00000174721,FGFBP3,143282
10,93683735,93790080,91923769,92031437,ENSG00000095564,BTAF1,9044
10,93808396,94050875,92046691,92291078,ENSG00000107864,CPEB3,22849
10,94211440,94333852,92451683,92574093,ENSG00000119912,IDE,3416
10,97423152,97453900,95663400,95693927,ENSG00000119977,TCTN3,26123
10,99473464,99477909,97713729,97718150,ENSG00000155254,MARVELD1,83742
10,97759847,97792441,95907974,96033745,ENSG00000188649,CC2D2B,387707
10,99609994,99631335,97849842,97871578,ENSG00000155265,GOLGA7B,401647
10,99624756,99790585,97879628,98030828,ENSG00000095713,CRTAC1,55118
10,99894380,100004654,98134623,98244894,ENSG00000166024,R3HCC1L,27291
10,100007442,100028007,98247689,98268194,ENSG00000138131,LOXL4,84171
10,100143321,100174978,98383567,98415182,ENSG00000119943,PYROXD2,84795
10,100175954,100206704,98416197,98446935,ENSG00000107521,HPS1,3257
10,100191048,100191117,98431291,98431360,ENSG00000264610,MIR4685,100616482
10,100216833,100995632,98457076,99235852,ENSG00000172987,HPSE2,60495
10,101088855,101154087,99329355,99394330,ENSG00000119946,CNNM1,26507
10,101156626,101190530,99396869,99430624,ENSG00000120053,GOT1,2805
10,101292689,101296280,99532941,99536524,ENSG00000119919,NKX2-3,159296
10,99526507,99531756,97766750,97771999,ENSG00000120057,SFRP5,6425
10,101370274,101380221,99610521,99620439,ENSG00000155287,SLC25A28,81894
10,101468504,101492423,99710867,99732127,ENSG00000014919,COX15,1355
10,101491957,101515894,99732233,99756134,ENSG00000119929,CUTC,51076
10,101542462,101611662,99782639,99852594,ENSG00000023839,ABCC2,1244
10,101635333,101769676,99875576,100009947,ENSG00000107554,DNMBP,23268
10,101686965,101718755,99927208,99958649,ENSG00000265096,DNMBP-AS1,100188954
10,101802064,101841642,100042192,100081869,ENSG00000120054,CPN1,1369
10,101909846,101945814,100150093,100186029,ENSG00000107566,ERLIN1,10613
10,90965693,90967071,89205628,89207317,ENSG00000138135,CH25H,9023
10,101948123,101989344,100188299,100229596,ENSG00000213341,CHUK,1147
10,101992054,102027437,100232297,100267638,ENSG00000095485,CWF19L1,55280
10,101996912,101997059,100237155,100237302,ENSG00000212464,SNORA12,677800
10,101419262,101471002,99659508,99711241,ENSG00000198018,ENTPD7,57089
10,97515408,97637023,95756162,95877266,ENSG00000138185,ENTPD1,953
10,99496877,99520664,97737122,97760907,ENSG00000155256,ZFYVE27,118813
10,99374309,99393913,97614554,97633500,ENSG00000171160,MORN4,118812
10,97803158,97820625,96043582,96060870,ENSG00000107443,CCNJ,54619
10,97824071,97824156,96064314,96064399,ENSG00000266407,MIR3157,100422892
10,97889471,97923517,96129714,96163759,ENSG00000177853,ZNF518A,9849
10,97951454,98031333,96189170,96271569,ENSG00000095585,BLNK,29760
10,98064084,98098321,96304433,96338564,ENSG00000107447,DNTT,1791
10,98102974,98119092,96343220,96359002,ENSG00000197430,OPALIN,93377
10,98124362,98273683,96364607,96513926,ENSG00000095587,TLL2,7093
10,98277866,98346809,96518109,96587012,ENSG00000077147,TM9SF3,56889
10,98353068,98480279,96593314,96720514,ENSG00000155629,PIK3AP1,118788
10,98757794,98945683,96998037,97185959,ENSG00000187122,SLIT1,6585
10,98981929,99052430,97222178,97292637,ENSG00000213390,ARHGAP19,84986
10,99437180,99447015,97677423,97687241,ENSG00000119986,AVPI1,60370
10,99079021,99081672,97319270,97321915,ENSG00000165879,FRAT1,10023
10,99116457,99161127,97356700,97426074,ENSG00000052749,RRP12,23223
10,99186026,99193198,97426190,97433444,ENSG00000171314,PGAM1,5223
10,99195665,99205768,97435908,97446006,ENSG00000171311,EXOSC1,51013
10,99205929,99217127,97446169,97457366,ENSG00000171307,ZDHHC16,84287
10,99218080,99258366,97458323,97498758,ENSG00000155229,MMS19,64210
10,99258767,99330960,97498923,97571206,ENSG00000165886,UBTD1,80019
10,99332255,99343641,97572498,97583882,ENSG00000165887,ANKRD2,26287
10,99400442,99436187,97640685,97676434,ENSG00000155252,PI4K2A,55361
10,99349449,99350691,97589720,97590934,ENSG00000203942,C10orf62,414157
10,99354974,99354995,97964404,97964481,ENSG00000266668,MIR5692C2,100847017
10,99092253,99094458,97332496,97334729,ENSG00000181274,FRAT2,23401
10,90823092,90823167,89063335,89063410,ENSG00000283664,MIR4679-1,100616128
10,81272356,81276192,79512532,79516440,ENSG00000253626,EIF5AL1,143244
10,75572258,75634349,73812500,73874580,ENSG00000148660,CAMK2G,818
10,75669726,75682535,73909968,73922777,ENSG00000222047,C10orf55,414236
10,75670861,75677258,73911131,73917494,ENSG00000122861,PLAU,5328
10,75757871,75879914,73998115,74120169,ENSG00000035403,VCL,7414
10,75880014,75910826,74120254,74150828,ENSG00000185009,AP3M1,26985
10,75910942,76469061,74176762,74709290,ENSG00000156110,ADK,132
10,76586170,76792380,74824935,75032284,ENSG00000156650,KAT6B,23522
10,76854189,76868970,75094432,75109212,ENSG00000079393,DUSP13,51207
10,76871392,76941881,75111634,75182123,ENSG00000156671,SAMD8,142891
10,76969911,76991207,75210153,75231444,ENSG00000165637,VDAC2,7417
10,76993728,76995770,75233640,75235957,ENSG00000165644,COMTD1,118881
10,75561668,75571589,73801915,73811598,ENSG00000166507,NDST2,8509
10,77056140,77121436,75273296,75358608,ENSG00000226051,ZNF503-AS1,253264
10,78644634,79397577,76884868,77637902,ENSG00000156113,KCNMA1,3778
10,79550548,79686348,77790790,77926755,ENSG00000151208,DLG5,9231
10,79686569,79689583,77927371,77929824,ENSG00000221843,DLG5-AS1,100128292
10,79734906,79789298,77975148,78029515,ENSG00000148606,POLR3A,11128
10,79793517,79816571,78033862,78040697,ENSG00000138326,RPS24,6229
10,80027084,80159502,78179184,78542627,ENSG00000230417,LINC00595,414243
10,80777213,80828536,78943327,79067895,ENSG00000287151,ZMIZ1-AS1,283050
10,80828791,81076285,79068965,79316519,ENSG00000108175,ZMIZ1,57178
10,81107219,81115089,79347468,79355334,ENSG00000108179,PPIF,10105
10,81315607,81320163,79555851,79560407,ENSG00000185303,SFTPA2,729238
10,77157602,77161513,75397829,75401764,ENSG00000165655,ZNF503,84858
10,81370694,81375199,79610938,79615443,ENSG00000122852,SFTPA1,653509
10,75545381,75561556,73785623,73801797,ENSG00000214655,ZSWIM8,23053
10,75532048,75535976,73772275,73776219,ENSG00000196968,FUT11,170384
10,74033676,74035797,72273923,72276036,ENSG00000168209,DDIT4,54541
10,73975757,73995618,72215999,72235858,ENSG00000166295,ANAPC16,119504
10,102033034,102046469,100273292,100286680,ENSG00000196072,BLOC1S2,282991
10,74092587,74114907,72332862,72354919,ENSG00000148719,DNAJB12,54788
10,74127083,74385949,72367339,72626079,ENSG00000107745,MICU1,10367
10,74451888,74647452,72692142,72887694,ENSG00000156026,MCU,90550
10,74480786,74480858,72721028,72721100,ENSG00000266719,MIR4676,100616286
10,74653338,74692787,72893738,72933036,ENSG00000138315,OIT3,170392
10,74694937,74714510,72934761,72954806,ENSG00000138308,PLA2G12B,84647
10,74766979,74856732,73007223,73096974,ENSG00000122884,P4HA1,5033
10,74870209,74891581,73110454,73131823,ENSG00000166321,NUDT13,25961
10,75541807,75543406,73782047,73783652,ENSG00000172586,CHCHD1,118487
10,74894281,74927853,73133667,73168008,ENSG00000122882,ECD,11319
10,75007124,75036742,73252790,73254349,ENSG00000236756,DNAJC9-AS1,414245
10,75008600,75012451,73248848,73252644,ENSG00000182180,MRPS16,51021
10,75135188,75173841,73375444,73414067,ENSG00000138279,ANXA7,310
10,75183336,75193319,73423578,73433561,ENSG00000166343,MSS51,118490
10,75196562,75255782,73436432,73496024,ENSG00000107758,PPP3CB,5532
10,75257295,75335433,73497537,73625650,ENSG00000166348,USP54,159195
10,75391369,75401515,73631611,73641474,ENSG00000177791,MYOZ1,58529
10,75404643,75415832,73644885,73656029,ENSG00000166317,SYNPO2L,79933
10,75434032,75457554,73674294,73698109,ENSG00000172650,AGAP5,729092
10,75491298,75495367,73730583,73737790,ENSG00000250959,GLUD1P3,2749
10,75504130,75531933,73744371,73772161,ENSG00000176986,SEC24C,9632
10,75002581,75007262,73241953,73247255,ENSG00000213551,DNAJC9,23234
10,90823091,90823168,89063334,89063411,ENSG00000265375,MIR4679-2,100616192
10,81442730,81448650,79682996,79685436,ENSG00000186493,BEND3P3,650623
10,81679933,81682875,79920177,79923119,ENSG00000242600,MBL1P,8512
10,88728187,88730666,86968481,86970915,ENSG00000148671,ADIRF,10974
10,88730497,88769960,87001635,87009905,ENSG00000204661,AGAP11,119385
10,88780045,88784487,87020293,87024730,ENSG00000188100,FAM25A,643161
